Timestamp;Type(DATA/ACK);Src;Dst;Avg Distance, m;Msg Size;Power;RSSI;Bit errors;Acg Mean
2025-08-21 15:16:53.468;ACK;58;56;96.63;0;49;53;0;10
2025-08-21 15:16:57.573;ACK;58;56;96.56;0;42;44;0;9
2025-08-21 15:17:01.678;ACK;58;56;96.55;0;45;47;0;10
2025-08-21 15:17:05.784;ACK;58;56;96.56;0;47;50;0;10
2025-08-21 15:17:09.889;ACK;58;56;96.59;0;44;45;0;10
2025-08-21 15:17:13.995;ACK;58;56;96.58;0;60;64;0;11
2025-08-21 15:17:18.100;ACK;58;56;96.57;0;44;47;0;10
2025-08-21 15:17:22.206;ACK;58;56;96.58;0;53;54;0;11
2025-08-21 15:17:26.311;ACK;58;56;96.59;0;43;46;0;10
2025-08-21 15:17:30.416;ACK;58;56;96.62;0;49;51;0;10
2025-08-21 15:17:34.521;ACK;58;56;96.60;0;45;47;0;10
2025-08-21 15:17:38.627;ACK;58;56;96.57;0;47;49;0;10
2025-08-21 15:17:42.732;ACK;58;56;96.59;0;46;48;0;10
2025-08-21 15:17:46.837;ACK;58;56;96.62;0;43;46;0;9
2025-08-21 15:17:50.942;ACK;58;56;96.65;0;40;45;0;9
2025-08-21 15:17:55.047;ACK;58;56;96.63;0;42;45;0;9
2025-08-21 15:17:59.153;ACK;58;56;96.60;0;52;55;0;10
2025-08-21 15:18:03.259;ACK;58;56;96.58;0;47;49;0;10
2025-08-21 15:18:07.364;ACK;58;56;96.59;0;43;44;0;10
2025-08-21 15:18:11.469;ACK;58;56;96.59;0;44;46;0;10
2025-08-21 15:18:26.767;ACK;58;56;96.57;0;43;45;0;10
2025-08-21 15:18:30.873;ACK;58;56;96.59;0;42;44;0;10
2025-08-21 15:18:34.980;ACK;58;56;96.60;0;43;44;0;10
2025-08-21 15:18:39.086;ACK;58;56;96.59;0;44;45;0;10
2025-08-21 15:18:43.192;ACK;58;56;96.60;0;43;44;0;10
2025-08-21 15:18:47.298;ACK;58;56;96.59;0;46;48;0;10
2025-08-21 15:18:51.404;ACK;58;56;96.58;0;48;52;0;10
2025-08-21 15:18:55.511;ACK;58;56;96.55;0;39;44;0;9
2025-08-21 15:18:59.617;ACK;58;56;96.58;0;50;55;0;10
2025-08-21 15:19:03.723;ACK;58;56;96.58;0;48;50;0;10
2025-08-21 15:19:07.829;ACK;58;56;96.57;0;47;51;0;10
2025-08-21 15:19:11.935;ACK;58;56;96.59;0;50;55;0;10
2025-08-21 15:19:16.042;ACK;58;56;96.58;0;38;41;0;9
2025-08-21 15:19:20.148;ACK;58;56;96.54;0;50;55;0;10
2025-08-21 15:19:24.254;ACK;58;56;96.53;0;47;49;0;10
2025-08-21 15:19:28.360;ACK;58;56;96.54;0;56;60;0;11
2025-08-21 15:19:32.466;ACK;58;56;96.53;0;49;55;0;10
2025-08-21 15:19:36.572;ACK;58;56;96.55;0;48;53;0;10
2025-08-21 15:19:40.679;ACK;58;56;96.56;0;49;53;0;10
2025-08-21 15:19:44.785;ACK;58;56;96.57;0;50;57;0;10
2025-08-21 15:20:00.622;ACK;58;56;96.55;0;47;53;0;9
2025-08-21 15:20:04.729;ACK;58;56;96.50;0;48;55;0;10
2025-08-21 15:20:08.836;ACK;58;56;96.54;0;39;47;0;9
2025-08-21 15:20:12.944;ACK;58;56;96.53;0;47;58;0;10
2025-08-21 15:20:17.051;ACK;58;56;96.56;0;41;47;0;9
2025-08-21 15:20:21.158;ACK;58;56;96.58;0;48;53;0;10
2025-08-21 15:20:25.266;ACK;58;56;96.58;0;46;53;0;10
2025-08-21 15:20:29.373;ACK;58;56;96.56;0;40;44;0;9
2025-08-21 15:20:33.480;ACK;58;56;96.54;0;44;51;0;9
2025-08-21 15:20:37.587;ACK;58;56;96.53;0;41;47;0;8
2025-08-21 15:20:41.694;ACK;58;56;96.50;0;45;54;0;9
2025-08-21 15:20:45.801;ACK;58;56;96.52;0;44;54;0;9
2025-08-21 15:20:49.909;ACK;58;56;96.50;0;49;57;0;9
2025-08-21 15:20:54.016;ACK;58;56;96.47;0;47;55;0;9
2025-08-21 15:20:58.123;ACK;58;56;96.48;0;50;58;0;9
2025-08-21 15:21:02.230;ACK;58;56;96.51;0;45;52;0;8
2025-08-21 15:21:06.337;ACK;58;56;96.48;0;46;55;0;8
2025-08-21 15:21:10.444;ACK;58;56;96.43;0;47;54;0;8
2025-08-21 15:21:14.551;ACK;58;56;96.45;0;47;57;0;8
2025-08-21 15:21:18.657;ACK;58;56;96.45;0;43;54;0;8
2025-08-21 15:21:36.614;ACK;58;56;96.45;0;47;60;0;8
2025-08-21 15:21:40.724;ACK;58;56;96.49;0;44;53;0;9
2025-08-21 15:21:44.834;ACK;58;56;96.49;0;41;50;0;8
2025-08-21 15:21:48.944;ACK;58;56;96.51;0;50;61;0;9
2025-08-21 15:21:53.053;ACK;58;56;96.50;0;48;58;0;9
2025-08-21 15:21:57.163;ACK;58;56;96.54;0;39;47;0;8
2025-08-21 15:22:01.273;ACK;58;56;96.54;0;39;46;0;8
2025-08-21 15:22:05.383;ACK;58;56;96.56;0;48;57;0;9
2025-08-21 15:22:09.493;ACK;58;56;96.56;0;51;62;0;9
2025-08-21 15:22:13.602;ACK;58;56;96.56;0;51;61;0;9
2025-08-21 15:22:17.712;ACK;58;56;96.56;0;39;45;0;8
2025-08-21 15:22:21.821;ACK;58;56;96.53;0;51;62;0;9
2025-08-21 15:22:25.931;ACK;58;56;96.55;0;40;49;0;8
2025-08-21 15:22:30.041;ACK;58;56;96.53;0;50;62;0;9
2025-08-21 15:22:34.150;ACK;58;56;96.54;0;49;60;0;9
2025-08-21 15:22:38.260;ACK;58;56;96.55;0;44;54;0;8
2025-08-21 15:22:42.370;ACK;58;56;96.59;0;44;52;0;9
2025-08-21 15:22:46.479;ACK;58;56;96.60;0;44;53;0;8
2025-08-21 15:22:50.589;ACK;58;56;96.56;0;44;53;0;9
2025-08-21 15:22:54.699;ACK;58;56;96.54;0;45;55;0;9
2025-08-21 15:23:13.398;ACK;58;56;96.59;0;45;51;0;9
2025-08-21 15:23:17.512;ACK;58;56;96.58;0;44;52;0;9
2025-08-21 15:23:21.626;ACK;58;56;96.57;0;63;75;0;10
2025-08-21 15:23:25.740;ACK;58;56;96.57;0;48;59;0;9
2025-08-21 15:23:29.854;ACK;58;56;96.56;0;46;55;0;9
2025-08-21 15:23:33.968;ACK;58;56;96.56;0;50;61;0;9
2025-08-21 15:23:38.082;ACK;58;56;96.56;0;51;60;0;9
2025-08-21 15:23:42.196;ACK;58;56;96.57;0;40;48;0;7
2025-08-21 15:23:46.310;ACK;58;56;96.57;0;42;49;0;8
2025-08-21 15:23:50.424;ACK;58;56;96.57;0;43;52;0;8
2025-08-21 15:23:54.538;ACK;58;56;96.61;0;43;49;0;8
2025-08-21 15:23:58.653;ACK;58;56;96.61;0;52;61;0;9
2025-08-21 15:24:02.767;ACK;58;56;96.60;0;53;64;0;9
2025-08-21 15:24:06.882;ACK;58;56;96.59;0;53;63;0;9
2025-08-21 15:24:10.996;ACK;58;56;96.60;0;44;52;0;8
2025-08-21 15:24:15.110;ACK;58;56;96.60;0;43;51;0;8
2025-08-21 15:24:19.225;ACK;58;56;96.61;0;41;49;0;8
2025-08-21 15:24:23.340;ACK;58;56;96.61;0;49;58;0;9
2025-08-21 15:24:27.454;ACK;58;56;96.61;0;46;51;0;9
2025-08-21 15:24:31.568;ACK;58;56;96.62;0;40;47;0;8
2025-08-21 15:24:49.705;ACK;58;56;96.62;0;48;58;0;9
2025-08-21 15:24:53.810;ACK;58;56;96.60;0;37;45;0;8
2025-08-21 15:24:57.915;ACK;58;56;96.63;0;46;56;0;9
2025-08-21 15:25:02.021;ACK;58;56;96.63;0;44;52;0;9
2025-08-21 15:25:06.126;ACK;58;56;96.63;0;55;61;0;10
2025-08-21 15:25:10.231;ACK;58;56;96.62;0;41;51;0;9
2025-08-21 15:25:14.337;ACK;58;56;96.59;0;44;55;0;9
2025-08-21 15:25:18.442;ACK;58;56;96.57;0;45;56;0;9
2025-08-21 15:25:22.547;ACK;58;56;96.56;0;44;55;0;9
2025-08-21 15:25:26.652;ACK;58;56;96.56;0;43;55;0;8
2025-08-21 15:25:30.757;ACK;58;56;96.56;0;46;56;0;9
2025-08-21 15:25:34.863;ACK;58;56;96.58;0;41;51;0;8
2025-08-21 15:25:38.968;ACK;58;56;96.58;0;47;58;0;9
2025-08-21 15:25:43.074;ACK;58;56;96.58;0;49;62;0;9
2025-08-21 15:25:47.180;ACK;58;56;96.59;0;45;55;0;9
2025-08-21 15:25:51.285;ACK;58;56;96.61;0;43;51;0;9
2025-08-21 15:25:55.390;ACK;58;56;96.61;0;44;52;0;9
2025-08-21 15:25:59.496;ACK;58;56;96.62;0;47;55;0;9
2025-08-21 15:26:03.602;ACK;58;56;96.61;0;57;68;0;10
2025-08-21 15:26:07.707;ACK;58;56;96.60;0;57;67;0;10
2025-08-21 15:26:26.813;ACK;58;56;96.59;0;41;45;0;9
2025-08-21 15:26:30.919;ACK;58;56;96.60;0;52;59;0;10
2025-08-21 15:26:35.026;ACK;58;56;96.60;0;42;49;0;9
2025-08-21 15:26:39.132;ACK;58;56;96.62;0;42;49;0;9
2025-08-21 15:26:43.239;ACK;58;56;96.60;0;45;52;0;9
2025-08-21 15:26:47.344;ACK;58;56;96.60;0;45;52;0;9
2025-08-21 15:26:51.451;ACK;58;56;96.58;0;43;50;0;9
2025-08-21 15:26:55.557;ACK;58;56;96.60;0;40;47;0;9
2025-08-21 15:26:59.663;ACK;58;56;96.60;0;41;48;0;9
2025-08-21 15:27:03.770;ACK;58;56;96.60;0;39;43;0;9
