Timestamp;Type(DATA/ACK);Src;Dst;Avg Distance, m;Msg Size;Power;RSSI;Bit errors;Acg Mean
2025-08-20 10:59:15.914;ACK;58;56;61.18;0;39;48;0;7
2025-08-20 10:59:20.019;ACK;58;56;61.17;0;39;45;0;6
2025-08-20 10:59:24.124;ACK;58;56;61.19;0;40;45;0;7
2025-08-20 10:59:28.230;ACK;58;56;61.18;0;40;47;0;7
2025-08-20 10:59:32.336;ACK;58;56;61.18;0;40;47;0;7
2025-08-20 10:59:36.440;ACK;58;56;61.20;0;40;45;0;7
2025-08-20 10:59:40.546;ACK;58;56;61.19;0;38;41;0;7
2025-08-20 10:59:44.652;ACK;58;56;61.19;0;39;46;0;7
2025-08-20 10:59:48.757;ACK;58;56;61.16;0;37;42;0;6
2025-08-20 10:59:52.863;ACK;58;56;61.17;0;37;44;0;6
2025-08-20 10:59:56.969;ACK;58;56;61.17;0;38;48;0;6
2025-08-20 11:00:01.074;ACK;58;56;61.17;0;39;46;0;7
2025-08-20 11:00:05.179;ACK;58;56;61.19;0;39;47;0;7
2025-08-20 11:00:09.285;ACK;58;56;61.18;0;38;46;0;6
2025-08-20 11:00:13.390;ACK;58;56;61.19;0;40;49;0;7
2025-08-20 11:00:17.496;ACK;58;56;61.17;0;39;47;0;6
2025-08-20 11:00:21.601;ACK;58;56;61.18;0;39;47;0;7
2025-08-20 11:00:25.706;ACK;58;56;61.19;0;48;58;0;7
2025-08-20 11:00:29.811;ACK;58;56;61.19;0;40;48;0;7
2025-08-20 11:00:33.916;ACK;58;56;61.18;0;41;49;0;7
2025-08-20 11:01:24.362;ACK;58;56;61.24;0;47;56;0;8
2025-08-20 11:01:28.468;ACK;58;56;61.19;0;38;45;0;7
2025-08-20 11:01:32.574;ACK;58;56;61.19;0;38;41;0;7
2025-08-20 11:01:36.680;ACK;58;56;61.18;0;39;45;0;7
2025-08-20 11:01:40.786;ACK;58;56;61.16;0;37;43;0;7
2025-08-20 11:01:44.893;ACK;58;56;61.18;0;37;43;0;7
2025-08-20 11:01:48.998;ACK;58;56;61.17;0;37;41;0;7
2025-08-20 11:01:53.104;ACK;58;56;61.17;0;45;51;0;7
2025-08-20 11:01:57.211;ACK;58;56;61.21;0;37;42;0;7
2025-08-20 11:02:01.317;ACK;58;56;61.18;0;40;48;0;7
2025-08-20 11:02:05.423;ACK;58;56;61.16;0;39;43;0;7
2025-08-20 11:02:09.530;ACK;58;56;61.17;0;41;46;0;7
2025-08-20 11:02:13.636;ACK;58;56;61.18;0;38;44;0;7
2025-08-20 11:02:17.742;ACK;58;56;61.18;0;41;50;0;7
2025-08-20 11:02:21.847;ACK;58;56;61.17;0;41;50;0;7
2025-08-20 11:02:25.954;ACK;58;56;61.18;0;41;49;0;7
2025-08-20 11:02:30.060;ACK;58;56;61.17;0;40;46;0;6
2025-08-20 11:02:34.165;ACK;58;56;61.19;0;40;47;0;6
2025-08-20 11:02:38.271;ACK;58;56;61.18;0;43;50;0;7
2025-08-20 11:02:42.377;ACK;58;56;61.19;0;37;42;0;6
2025-08-20 11:02:59.865;ACK;58;56;61.19;0;39;46;0;7
2025-08-20 11:03:03.972;ACK;58;56;61.18;0;39;48;0;7
2025-08-20 11:03:08.079;ACK;58;56;61.19;0;41;47;0;7
2025-08-20 11:03:12.186;ACK;58;56;61.18;0;39;46;0;6
2025-08-20 11:03:16.293;ACK;58;56;61.18;0;40;48;0;7
2025-08-20 11:03:20.399;ACK;58;56;61.18;0;49;57;0;7
2025-08-20 11:03:24.506;ACK;58;56;61.18;0;39;46;0;6
2025-08-20 11:03:28.613;ACK;58;56;61.18;0;40;47;0;7
2025-08-20 11:03:32.719;ACK;58;56;61.17;0;39;45;0;7
2025-08-20 11:03:36.826;ACK;58;56;61.18;0;39;45;0;7
2025-08-20 11:03:40.933;ACK;58;56;61.18;0;41;47;0;7
2025-08-20 11:03:45.040;ACK;58;56;61.19;0;48;56;0;7
2025-08-20 11:03:49.146;ACK;58;56;61.19;0;39;45;0;7
2025-08-20 11:03:53.253;ACK;58;56;61.19;0;39;45;0;7
2025-08-20 11:03:57.360;ACK;58;56;61.19;0;37;43;0;6
2025-08-20 11:04:01.467;ACK;58;56;61.18;0;38;44;0;7
2025-08-20 11:04:05.574;ACK;58;56;61.17;0;38;44;0;7
2025-08-20 11:04:09.681;ACK;58;56;61.17;0;39;46;0;7
2025-08-20 11:04:13.787;ACK;58;56;61.18;0;39;46;0;7
2025-08-20 11:04:17.894;ACK;58;56;61.19;0;40;45;0;7
2025-08-20 11:04:36.176;ACK;58;56;61.16;0;39;44;0;7
2025-08-20 11:04:40.285;ACK;58;56;61.16;0;38;42;0;7
2025-08-20 11:04:44.395;ACK;58;56;61.18;0;40;47;0;7
2025-08-20 11:04:48.504;ACK;58;56;61.18;0;38;44;0;6
2025-08-20 11:04:52.613;ACK;58;56;61.16;0;40;46;0;6
2025-08-20 11:04:56.723;ACK;58;56;61.18;0;40;45;0;7
2025-08-20 11:05:00.833;ACK;58;56;61.18;0;41;48;0;7
2025-08-20 11:05:04.943;ACK;58;56;61.17;0;41;48;0;6
2025-08-20 11:05:09.052;ACK;58;56;61.18;0;40;47;0;6
2025-08-20 11:05:13.162;ACK;58;56;61.18;0;40;47;0;6
2025-08-20 11:05:17.271;ACK;58;56;61.16;0;40;47;0;6
2025-08-20 11:05:21.381;ACK;58;56;61.16;0;41;48;0;7
2025-08-20 11:05:25.490;ACK;58;56;61.17;0;41;47;0;7
2025-08-20 11:05:29.600;ACK;58;56;61.17;0;41;47;0;7
2025-08-20 11:05:33.709;ACK;58;56;61.18;0;42;49;0;7
2025-08-20 11:05:37.818;ACK;58;56;61.16;0;41;48;0;7
2025-08-20 11:05:41.928;ACK;58;56;61.17;0;41;47;0;7
2025-08-20 11:05:46.038;ACK;58;56;61.17;0;40;46;0;7
2025-08-20 11:05:50.148;ACK;58;56;61.18;0;39;43;0;7
2025-08-20 11:05:54.257;ACK;58;56;61.17;0;40;47;0;7
2025-08-20 11:06:18.940;ACK;58;56;61.17;0;39;44;0;7
2025-08-20 11:06:23.054;ACK;58;56;61.16;0;39;45;0;7
2025-08-20 11:06:27.167;ACK;58;56;61.17;0;40;46;0;7
2025-08-20 11:06:31.281;ACK;58;56;61.16;0;42;48;0;7
2025-08-20 11:06:35.395;ACK;58;56;61.17;0;42;47;0;7
2025-08-20 11:06:39.510;ACK;58;56;61.22;0;41;48;0;7
2025-08-20 11:06:43.624;ACK;58;56;61.18;0;43;47;0;6
2025-08-20 11:06:47.738;ACK;58;56;61.18;0;40;47;0;7
2025-08-20 11:06:51.851;ACK;58;56;61.19;0;39;43;0;7
2025-08-20 11:06:55.965;ACK;58;56;61.18;0;44;50;0;7
2025-08-20 11:07:00.079;ACK;58;56;61.20;0;40;44;0;7
2025-08-20 11:07:04.194;ACK;58;56;61.19;0;41;46;0;7
2025-08-20 11:07:08.308;ACK;58;56;61.20;0;41;46;0;7
2025-08-20 11:07:12.422;ACK;58;56;61.17;0;41;47;0;7
2025-08-20 11:07:16.536;ACK;58;56;61.18;0;41;45;0;7
2025-08-20 11:07:20.650;ACK;58;56;61.17;0;39;46;0;7
2025-08-20 11:07:24.764;ACK;58;56;61.19;0;42;47;0;7
2025-08-20 11:07:28.878;ACK;58;56;61.17;0;40;44;0;7
2025-08-20 11:07:32.992;ACK;58;56;61.17;0;39;43;0;7
2025-08-20 11:07:37.105;ACK;58;56;61.17;0;40;47;0;7
2025-08-20 11:09:00.116;ACK;58;56;61.18;0;41;47;0;7
2025-08-20 11:09:04.221;ACK;58;56;61.18;0;41;48;0;7
2025-08-20 11:09:08.326;ACK;58;56;61.18;0;41;46;0;7
2025-08-20 11:09:12.431;ACK;58;56;61.19;0;40;46;0;7
2025-08-20 11:09:16.537;ACK;58;56;61.18;0;39;44;0;7
2025-08-20 11:09:20.642;ACK;58;56;61.18;0;40;45;0;7
2025-08-20 11:09:24.747;ACK;58;56;61.17;0;40;46;0;7
2025-08-20 11:09:28.852;ACK;58;56;61.18;0;41;46;0;7
2025-08-20 11:09:32.958;ACK;58;56;61.18;0;41;45;0;7
2025-08-20 11:09:37.063;ACK;58;56;61.19;0;41;47;0;7
2025-08-20 11:09:41.168;ACK;58;56;61.19;0;39;46;0;7
2025-08-20 11:09:45.273;ACK;58;56;61.18;0;39;43;0;7
2025-08-20 11:09:49.379;ACK;58;56;61.20;0;39;44;0;6
2025-08-20 11:09:53.485;ACK;58;56;61.22;0;38;44;0;7
2025-08-20 11:09:57.590;ACK;58;56;61.28;0;42;45;0;7
2025-08-20 11:10:01.696;ACK;58;56;61.20;0;39;42;0;7
2025-08-20 11:10:05.801;ACK;58;56;61.19;0;42;50;0;7
2025-08-20 11:10:09.907;ACK;58;56;61.18;0;41;46;0;7
2025-08-20 11:10:14.012;ACK;58;56;61.17;0;43;47;0;7
2025-08-20 11:10:18.117;ACK;58;56;61.19;0;41;48;0;7
2025-08-20 11:10:36.238;ACK;58;56;61.17;0;37;42;0;7
2025-08-20 11:10:40.344;ACK;58;56;61.19;0;43;52;0;7
2025-08-20 11:10:44.450;ACK;58;56;61.19;0;41;47;0;7
2025-08-20 11:10:48.557;ACK;58;56;61.22;0;41;54;0;6
2025-08-20 11:10:52.663;ACK;58;56;61.18;0;40;47;0;7
2025-08-20 11:10:56.770;ACK;58;56;61.18;0;38;43;0;7
2025-08-20 11:11:00.876;ACK;58;56;61.19;0;39;44;0;7
2025-08-20 11:11:04.982;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:11:09.088;ACK;58;56;61.19;0;39;44;0;7
2025-08-20 11:11:13.194;ACK;58;56;61.17;0;40;46;0;7
2025-08-20 11:11:17.300;ACK;58;56;61.17;0;38;43;0;7
2025-08-20 11:11:21.406;ACK;58;56;61.18;0;41;47;0;7
2025-08-20 11:11:25.512;ACK;58;56;61.19;0;41;46;0;7
2025-08-20 11:11:29.618;ACK;58;56;61.18;0;40;45;0;7
2025-08-20 11:11:33.724;ACK;58;56;61.19;0;38;42;0;6
2025-08-20 11:11:37.831;ACK;58;56;61.16;0;40;46;0;7
2025-08-20 11:11:41.937;ACK;58;56;61.17;0;41;48;0;7
2025-08-20 11:11:46.043;ACK;58;56;61.20;0;40;45;0;7
2025-08-20 11:11:50.148;ACK;58;56;61.17;0;41;48;0;7
2025-08-20 11:11:54.254;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:13:36.105;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:13:40.212;ACK;58;56;61.18;0;40;45;0;7
2025-08-20 11:13:44.319;ACK;58;56;61.18;0;40;44;0;7
2025-08-20 11:13:48.426;ACK;58;56;61.19;0;38;42;0;7
2025-08-20 11:13:52.533;ACK;58;56;61.17;0;39;42;0;7
2025-08-20 11:13:56.640;ACK;58;56;61.18;0;38;44;0;7
2025-08-20 11:14:00.748;ACK;58;56;61.18;0;38;42;0;7
2025-08-20 11:14:04.854;ACK;58;56;61.19;0;39;43;0;7
2025-08-20 11:14:08.961;ACK;58;56;61.19;0;38;43;0;7
2025-08-20 11:14:13.068;ACK;58;56;61.19;0;39;44;0;7
2025-08-20 11:14:17.175;ACK;58;56;61.20;0;38;43;0;7
2025-08-20 11:14:21.282;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:14:25.388;ACK;58;56;61.18;0;39;43;0;7
2025-08-20 11:14:29.495;ACK;58;56;61.17;0;40;45;0;7
2025-08-20 11:14:33.602;ACK;58;56;61.18;0;40;43;0;7
2025-08-20 11:14:37.709;ACK;58;56;61.19;0;38;43;0;7
2025-08-20 11:14:41.816;ACK;58;56;61.19;0;38;43;0;7
2025-08-20 11:14:45.924;ACK;58;56;61.20;0;39;44;0;7
2025-08-20 11:14:50.031;ACK;58;56;61.20;0;38;44;0;6
2025-08-20 11:14:54.138;ACK;58;56;61.18;0;38;43;0;7
2025-08-20 11:15:16.376;ACK;58;56;61.21;0;42;52;0;6
2025-08-20 11:15:20.485;ACK;58;56;61.20;0;41;48;0;7
2025-08-20 11:15:24.595;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:15:28.704;ACK;58;56;61.20;0;41;49;0;6
2025-08-20 11:15:32.813;ACK;58;56;61.21;0;41;45;0;7
2025-08-20 11:15:36.923;ACK;58;56;61.20;0;39;45;0;7
2025-08-20 11:15:41.032;ACK;58;56;61.21;0;43;50;0;6
2025-08-20 11:15:45.142;ACK;58;56;61.21;0;42;49;0;7
2025-08-20 11:15:49.251;ACK;58;56;61.20;0;41;46;0;6
2025-08-20 11:15:53.360;ACK;58;56;61.17;0;40;46;0;7
2025-08-20 11:15:57.471;ACK;58;56;61.17;0;39;45;0;6
2025-08-20 11:16:01.580;ACK;58;56;61.20;0;41;49;0;6
2025-08-20 11:16:05.690;ACK;58;56;61.21;0;41;48;0;7
2025-08-20 11:16:09.799;ACK;58;56;61.19;0;40;46;0;6
2025-08-20 11:16:13.909;ACK;58;56;61.22;0;40;44;0;6
2025-08-20 11:16:18.019;ACK;58;56;61.18;0;41;48;0;7
2025-08-20 11:16:22.129;ACK;58;56;61.22;0;37;43;0;6
2025-08-20 11:16:26.238;ACK;58;56;61.22;0;45;51;0;6
2025-08-20 11:16:30.348;ACK;58;56;61.20;0;41;49;0;6
2025-08-20 11:16:34.457;ACK;58;56;61.17;0;40;45;0;7
2025-08-20 11:16:57.662;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:17:01.776;ACK;58;56;61.18;0;40;46;0;7
2025-08-20 11:17:05.890;ACK;58;56;61.18;0;39;43;0;7
2025-08-20 11:17:10.004;ACK;58;56;61.18;0;39;44;0;7
2025-08-20 11:17:14.118;ACK;58;56;61.17;0;39;45;0;7
2025-08-20 11:17:18.232;ACK;58;56;61.18;0;40;45;0;7
2025-08-20 11:17:22.346;ACK;58;56;61.18;0;39;45;0;7
2025-08-20 11:17:26.459;ACK;58;56;61.17;0;39;44;0;7
2025-08-20 11:17:30.573;ACK;58;56;61.16;0;40;45;0;7
2025-08-20 11:17:34.687;ACK;58;56;61.21;0;41;47;0;7
2025-08-20 11:17:38.801;ACK;58;56;61.19;0;40;46;0;7
2025-08-20 11:17:42.915;ACK;58;56;61.19;0;40;46;0;7
2025-08-20 11:17:47.029;ACK;58;56;61.19;0;40;46;0;6
2025-08-20 11:17:51.143;ACK;58;56;61.20;0;40;47;0;7
2025-08-20 11:17:55.256;ACK;58;56;61.21;0;41;47;0;7
2025-08-20 11:17:59.370;ACK;58;56;61.17;0;40;45;0;7
2025-08-20 11:18:03.485;ACK;58;56;61.17;0;41;46;0;7
2025-08-20 11:18:07.598;ACK;58;56;61.19;0;40;46;0;6
2025-08-20 11:18:11.713;ACK;58;56;61.19;0;41;47;0;7
2025-08-20 11:18:15.827;ACK;58;56;61.18;0;41;48;0;7
2025-08-20 11:32:11.791;ACK;58;56;83.31;0;37;37;0;10
2025-08-20 11:32:15.897;ACK;58;56;83.31;0;48;50;0;10
2025-08-20 11:32:26.107;ACK;58;56;83.30;0;47;48;0;10
2025-08-20 11:32:36.319;ACK;58;56;83.31;0;49;51;0;10
2025-08-20 11:32:46.532;ACK;58;56;83.31;0;38;38;0;12
2025-08-20 11:32:56.744;ACK;58;56;83.30;0;39;39;0;10
2025-08-20 11:33:00.849;ACK;58;56;83.29;0;38;38;0;10
2025-08-20 11:33:04.954;ACK;58;56;83.30;0;39;39;0;10
2025-08-20 11:33:09.060;ACK;58;56;83.28;0;40;39;0;10
2025-08-20 11:33:13.165;ACK;58;56;83.45;0;37;33;0;12
